Date,^BVSP,SPY,IEF,BRL=X,EURUSD=X,JPY=X,GLD,DBC
2004-06-30,21149.00,76.37268,45.59584,3.073000,1.216205,108.4700,,
2004-07-01,21349.00,75.31238,45.68560,3.039000,1.231103,108.2600,,
2004-07-02,21568.00,75.27241,46.07671,,,,,
2004-07-04,,,,3.024000,1.229997,109.0100,,
2004-07-05,21670.00,,,3.045000,1.228501,109.4100,,
2004-07-06,21188.00,74.61224,45.98855,3.032000,1.237103,108.5200,,
2004-07-07,21171.00,74.83226,46.01060,3.056000,1.239495,108.8500,,
2004-07-08,20887.00,74.31212,46.01606,3.041000,1.241897,108.1800,,
2004-07-09,,74.50551,46.09319,,,,,
2004-07-11,,,,3.033000,1.240803,108.3100,,
2004-07-12,21532.00,74.53884,46.14830,3.038000,1.233304,108.4200,,
2004-07-13,21677.00,74.59224,46.04914,3.023000,1.238497,109.1500,,
2004-07-14,21673.00,74.36546,46.02712,3.015000,1.235605,109.7600,,
2004-07-15,22065.00,73.88539,46.00507,3.001000,1.245594,108.7300,,
2004-07-16,22447.00,73.82536,46.45121,,,,,
2004-07-18,,,,2.992000,1.243998,108.2700,,
2004-07-19,22102.00,73.51192,46.44020,3.002000,1.233395,108.4900,,
2004-07-20,22361.00,74.44553,46.13727,3.028000,1.226302,109.8700,,
2004-07-21,21810.00,73.07184,46.03813,3.040000,1.225595,109.7600,,
2004-07-22,21730.00,73.27187,46.09319,3.053000,1.209599,110.1500,,
2004-07-23,21591.00,72.65838,46.20338,,,,,
2004-07-25,,,,3.075000,1.213902,109.8700,,
2004-07-26,21318.00,72.51836,46.04366,3.053000,1.206404,110.8800,,
2004-07-27,21737.00,73.19851,45.71864,3.053000,1.204398,111.7500,,
2004-07-28,22168.00,73.41856,45.79025,3.034000,1.203804,112.1100,,
2004-07-29,22228.00,73.73202,45.83433,3.036000,1.201605,111.3600,,
2004-07-30,22337.00,73.91203,46.14830,,,,,
2004-08-01,,,,3.046000,1.202198,110.8500,,
2004-08-02,22448.00,74.06543,46.19418,3.051000,1.205298,110.6500,,
2004-08-03,22373.00,73.49194,46.30465,3.053000,1.205996,111.0000,,
2004-08-04,22178.00,73.48531,46.27706,3.067000,1.205197,111.7500,,
2004-08-05,21330.00,72.28498,46.41523,3.031000,1.230800,110.5100,,
2004-08-06,21653.00,71.25137,47.05077,,,,,
2004-08-08,,,,3.039000,1.227295,110.6500,,
2004-08-09,21261.00,71.35140,46.89596,3.027000,1.223601,111.2200,,
2004-08-10,21737.00,72.27161,46.70255,3.035000,1.222195,110.7600,,
2004-08-11,21570.00,72.12495,46.86285,3.034000,1.223900,110.8800,,
2004-08-12,21570.00,71.33807,46.92362,3.019000,1.237593,110.7000,,
2004-08-13,21401.00,71.47809,47.00652,,,,,
2004-08-15,,,,3.006000,1.235895,110.3900,,
2004-08-16,21764.00,72.21829,46.95680,2.994000,1.234507,109.9500,,
2004-08-17,22061.00,72.62505,47.17783,2.982000,1.234004,109.4300,,
2004-08-18,22779.00,73.37189,47.02310,2.986000,1.237195,109.3600,,
2004-08-19,22935.00,73.15852,47.13916,2.964000,1.232195,109.1100,,
2004-08-20,23196.00,73.67197,47.04521,,,,,
2004-08-22,,,,2.962000,1.215200,109.7400,,
2004-08-23,22852.00,73.48531,46.88493,2.955000,1.208196,109.6900,,
2004-08-24,22870.00,73.58528,46.92916,2.950000,1.208605,110.1000,,
2004-08-25,23058.00,74.08541,46.93467,2.952000,1.209907,109.6200,,
2004-08-26,22582.00,74.08541,47.13916,,1.201995,109.6600,,
2004-08-27,22597.00,74.31880,47.08390,,,,,
2004-08-29,,,,,1.204906,109.9200,,
2004-08-30,22869.00,73.70533,47.24966,,1.217804,109.1700,,
2004-08-31,22803.00,74.09211,47.45416,,1.219007,109.3600,,
2004-09-01,22513.00,74.23211,47.44641,,1.217300,109.5000,,
2004-09-02,22688.00,75.07232,47.19137,,1.205502,110.4100,,
2004-09-03,22415.00,74.76561,47.06390,,,,,
2004-09-05,,,,,1.206593,110.1500,,
2004-09-06,22502.00,,,,1.209907,109.3700,,
2004-09-07,,75.25906,47.09159,,1.218903,109.2100,,
2004-09-08,22534.00,75.07232,47.36323,,1.224200,109.3900,,
2004-09-09,22286.00,75.00565,47.28008,,1.227295,109.5800,,
2004-09-10,21968.00,75.39240,47.37432,,,,,
2004-09-12,,,,,1.226407,110.0500,,
2004-09-13,21809.00,75.63912,47.49078,,1.226001,109.5400,,
2004-09-14,22309.00,75.79253,47.50181,,1.215702,110.0200,,
2004-09-15,22344.00,75.21904,47.45196,,1.219007,109.6100,,
2004-09-16,22876.00,75.44576,47.71249,,1.218205,109.7000,,
2004-09-17,23074.00,75.76649,47.54615,,,,,
2004-09-19,,,,,1.217404,109.9100,,
2004-09-20,23078.00,75.31117,47.81778,,1.232894,109.7800,,
2004-09-21,23106.00,75.63926,47.85105,,1.226693,110.6000,,
2004-09-22,22749.00,74.69514,48.04507,,1.227205,110.7400,,
2004-09-23,22944.00,74.29336,47.87881,,1.227596,110.5400,,
2004-09-24,22972.00,74.63487,47.87326,,,,,
2004-09-26,,,,,1.230800,111.1700,,
2004-09-27,22834.00,74.15945,48.00631,,1.232104,111.3100,,
2004-09-28,23231.00,74.51433,47.95635,,1.233700,111.0200,,
2004-09-29,23208.00,74.88931,47.65707,,1.243394,110.0800,,
2004-09-30,23245.00,74.83574,47.60715,,1.241496,110.4800,,
2004-10-01,23777.00,76.10130,47.41641,,,,,
2004-10-03,,,,,1.228999,110.8500,,
2004-10-04,24150.00,76.22858,47.43313,,1.231603,111.0600,,
2004-10-05,24205.00,76.26876,47.43313,,1.228094,111.3400,,
2004-10-06,24027.00,76.79105,47.27742,,1.229906,111.1100,,
2004-10-07,24104.00,75.96742,47.19404,,1.241003,109.5000,,
2004-10-08,23927.00,75.33796,47.59439,,,,,
2004-10-10,,,,,1.238405,109.3700,,
2004-10-11,23954.00,75.64600,47.67221,,1.232104,109.6700,,
2004-10-12,,75.35135,47.67221,,1.234903,109.6700,,
2004-10-13,23289.00,74.68844,47.84461,,1.238896,109.6500,,
2004-10-14,22959.00,74.08579,48.01139,,1.247894,109.3700,,
2004-10-15,23368.00,74.50092,47.85014,,,,,
2004-10-17,,,,,1.248907,109.3500,,
2004-10-18,23411.00,74.78218,47.92241,,1.251894,108.3500,,
2004-10-19,22893.00,74.15272,47.90572,,1.257893,108.3000,,
2004-10-20,22873.00,74.00546,48.12258,,1.262005,107.4100,,
2004-10-21,23059.00,74.48751,48.05589,,1.269100,107.5200,,
2004-10-22,22735.00,73.65052,48.18927,,,,,
2004-10-24,,,,,1.281099,106.6000,,
2004-10-25,22603.00,73.56351,48.24489,,1.276503,106.6800,,
2004-10-26,22849.00,74.68844,48.16149,,1.270600,106.6500,,
2004-10-27,23171.00,75.58572,47.86683,,,,,
2004-10-28,22929.00,75.81339,47.93911,,1.279198,105.7200,,
2004-10-29,23052.00,75.79998,48.07812,,,,,
2004-11-01,23273.00,76.00755,47.84104,,1.274600,106.4500,,
2004-11-02,,76.03437,47.95819,,1.272006,106.0700,,
2004-11-03,23660.00,76.99188,47.94146,,1.282495,106.1200,,
2004-11-04,23880.00,78.04319,47.91360,,1.287300,106.0800,,
2004-11-05,23542.00,78.53201,47.55660,,1.296697,105.4900,,
2004-11-08,23212.00,78.41817,47.48970,,1.290806,105.6200,,
2004-11-09,23216.00,78.26418,47.50085,,1.289907,105.7500,,
2004-11-10,23455.00,78.32444,47.40606,,1.288593,106.9700,,
2004-11-11,23521.00,78.92040,47.39492,,1.291005,106.6800,,
2004-11-12,24035.00,79.54311,47.57335,,1.297000,105.6500,,
2004-11-15,,79.73855,47.59567,,1.293996,105.4100,,
2004-11-16,23772.00,79.16771,47.54545,,1.296193,105.4200,,
2004-11-17,24170.00,79.63781,47.79644,,1.303798,104.0500,,
2004-11-18,24143.00,79.74524,47.83549,,1.294901,104.3000,44.38000,
2004-11-19,24034.00,78.85874,47.57335,,1.303900,103.0800,44.78000,
2004-11-22,24445.00,79.23489,47.60683,,1.304002,103.1600,44.95000,
2004-11-23,24340.00,79.35574,47.56217,,1.309706,103.3300,44.75000,
2004-11-24,24368.00,79.54382,47.62914,,1.317801,102.8400,45.05000,
2004-11-25,24867.00,,,,1.325803,102.5200,,
2004-11-26,24998.00,79.48333,47.45623,,1.329504,102.5300,45.29000,
2004-11-29,24855.00,79.12070,47.17184,,1.326506,103.0300,45.40000,
2004-11-30,25128.00,79.17436,47.12716,,1.329805,102.9000,45.12000,
2004-12-01,25235.00,80.07435,47.11154,,1.334597,102.5100,45.38000,
2004-12-02,25200.00,80.14152,47.00522,,1.326102,103.1000,44.95000,
2004-12-03,25468.00,80.08775,47.47517,,1.346602,102.0900,45.60000,
2004-12-06,25633.00,80.06092,47.56469,,1.339603,103.1300,45.17000,
2004-12-07,24989.00,79.31544,47.55909,,1.343093,102.8600,45.11000,
2004-12-08,24968.00,79.77883,47.91155,,1.334508,104.0300,44.01000,
2004-12-09,24526.00,80.06092,47.79965,,1.330406,104.6800,43.78000,
2004-12-10,24933.00,80.14152,47.87235,,1.321598,105.0200,43.44000,
2004-12-13,25225.00,80.83997,47.90593,,1.332001,104.6900,43.91000,
2004-12-14,25563.00,81.12206,47.98989,,1.330902,105.2000,43.55000,
2004-12-15,25576.00,81.18248,48.16328,,1.340393,104.2500,43.99000,
2004-12-16,25831.00,81.13548,47.79405,,1.325100,104.5800,43.68000,
2004-12-17,25659.00,80.59429,47.73251,,1.331292,104.1500,44.19000,
2004-12-20,25537.00,80.61457,47.78843,,1.339208,104.1500,44.34000,
2004-12-21,25890.00,81.23534,47.85560,,1.336898,104.3000,44.22000,
2004-12-22,25723.00,81.43103,47.80525,,1.339100,104.1600,44.02000,
2004-12-23,25878.00,81.49174,47.74373,,1.351205,103.5500,44.27000,
2004-12-24,,,,,1.353803,103.6500,,
2004-12-27,25937.00,81.32306,47.54230,,1.362398,102.8900,44.48000,
2004-12-28,26117.00,81.76840,47.53670,,1.359398,103.1900,44.37000,
2004-12-29,26161.00,81.88988,47.44160,,1.360692,103.9400,43.66000,
2004-12-30,26196.00,81.73469,47.62063,,1.362806,102.9100,43.83000,
2004-12-31,,81.55923,47.67733,,1.356502,102.5100,43.80000,
2005-01-03,25722.00,81.17462,47.77275,,1.347001,102.7400,43.02000,
2005-01-04,24848.00,80.18269,47.47528,,1.328198,104.3400,42.74000,
2005-01-05,24692.00,79.62939,47.55381,,1.328004,103.9300,42.67000,
2005-01-06,24367.00,80.03423,47.59875,,1.318305,104.8900,42.15000,
2005-01-07,24747.00,79.91958,47.55943,,1.306097,104.8900,41.84000,
2005-01-10,24292.00,80.29741,47.55381,,1.310994,104.1700,41.95000,
2005-01-11,24370.00,79.74411,47.64920,,1.311699,103.4200,42.21000,
2005-01-12,24510.00,80.00726,47.72222,,1.325592,102.4400,42.60000,
2005-01-13,24806.00,79.36624,47.91301,,1.321109,102.4600,42.60000,
2005-01-14,24924.00,79.78455,47.88497,,1.309895,101.9800,42.32000,
2005-01-17,24515.00,,,,1.305108,102.2600,,
2005-01-18,24089.00,80.61457,47.86813,,1.301795,102.2600,42.32000,
2005-01-19,24271.00,79.77110,47.89619,,1.300306,102.9100,42.26000,
2005-01-20,23610.00,79.28520,47.98037,,1.296294,103.3700,42.25000,
2005-01-21,23818.00,78.79941,48.07579,,1.299900,102.6100,42.74000,
2005-01-24,24198.00,78.64423,48.07016,,1.303900,102.5800,42.77000,
2005-01-25,,78.86688,47.89059,,1.297101,104.0200,42.24000,
2005-01-26,24530.00,79.10307,47.90182,,1.307805,103.0700,42.69000,
2005-01-27,24030.00,79.23801,47.82887,,1.304104,102.8500,42.62000,
2005-01-28,23968.00,79.23801,48.07579,,1.304495,102.7300,42.69000,
2005-01-31,24351.00,79.73060,48.09264,,1.305193,103.6000,42.22000,
2005-02-01,24149.00,80.23670,48.05940,,1.303900,103.6400,42.10000,
2005-02-02,24605.00,80.47961,48.06508,,1.303203,103.6600,42.16000,
2005-02-03,24874.00,80.27039,47.98620,,1.297202,104.4600,41.68000,
2005-02-04,25732.00,81.12738,48.23394,,1.285793,104.0400,41.47000,
2005-02-07,,81.01942,48.32964,,1.276406,104.8200,41.27000,
2005-02-08,,81.11385,48.37466,,1.276992,105.7100,41.26000,
2005-02-09,26314.00,80.50657,48.61110,,1.281296,105.5900,41.31000,
2005-02-10,26416.00,80.79672,48.30711,,1.287598,105.8200,41.75000,
2005-02-11,26671.00,81.49174,48.24519,,1.285694,105.7500,42.08000,
2005-02-14,26532.00,81.43103,48.30711,,1.297303,105.1000,42.55000,
2005-02-15,26610.00,81.73469,48.23394,,1.301693,104.5500,42.58000,
2005-02-16,26384.00,81.78866,48.05940,,1.302304,105.4800,42.52000,
2005-02-17,27091.00,81.12738,47.95246,,1.307497,105.4800,42.73000,
2005-02-18,26756.00,81.23534,47.71037,,1.306899,105.6300,42.75000,
2005-02-21,26853.00,,,,1.306404,105.4400,,
2005-02-22,26740.00,80.02749,47.71600,,1.326102,104.2300,43.57000,
2005-02-23,27198.00,80.60104,47.75541,,1.320306,105.0500,43.42000,
2005-02-24,28436.00,81.13409,47.67658,,1.318305,105.5000,43.33000,
2005-02-25,28425.00,81.93710,47.74417,,1.324609,105.2400,43.50000,
2005-02-28,28139.00,81.39729,47.43457,,1.321702,104.5300,43.53000,
2005-03-01,27730.00,81.80212,47.43511,,1.317193,104.4500,43.22000,
2005-03-02,28200.00,81.76164,47.42944,,1.313594,104.7700,43.25000,
2005-03-03,28668.00,81.79535,47.40124,,1.310599,105.2900,42.97000,
2005-03-04,29197.00,82.81429,47.61573,,1.324696,104.7900,43.38000,
2005-03-07,29455.00,82.85477,47.62702,,1.322192,105.0900,43.47000,
2005-03-08,29021.00,82.54438,47.40124,,1.335203,104.5700,44.03000,
2005-03-09,28514.00,81.62669,47.03993,,1.337703,104.0100,44.02000,
2005-03-10,28567.00,81.80888,47.12460,,1.343797,103.9300,44.20000,
2005-03-11,28075.00,81.23534,46.92706,,1.347291,104.0800,44.43000,
2005-03-14,28099.00,81.74140,47.03993,,1.336505,104.9300,44.03000,
2005-03-15,27588.00,81.06665,46.94963,,1.331009,104.5400,44.06000,
2005-03-16,27827.00,80.37837,47.05687,,1.341094,104.1900,44.31000,
2005-03-17,28086.00,80.54034,47.23753,,1.337900,104.5300,43.82000,
2005-03-18,27593.00,80.30117,47.11895,,1.332197,104.7100,43.89000,
2005-03-21,27411.00,80.00313,47.06252,,1.316101,105.2100,43.09000,
2005-03-22,26618.00,79.19023,46.71817,,1.307702,105.6000,42.65000,
2005-03-23,26248.00,79.25797,46.82542,,1.299292,105.9100,42.42000,
2005-03-24,26702.00,79.35281,46.86494,,1.293193,106.4200,42.39000,
2005-03-25,,,,,1.295605,106.3600,,
2005-03-27,,,,,1.289507,107.2400,,
2005-03-28,26257.00,79.46797,46.71252,,1.293795,107.3300,42.54000,
2005-03-29,25842.00,78.93958,46.90445,,1.291506,107.5300,42.56000,
2005-03-30,26470.00,80.05733,47.01170,,1.296697,107.1400,42.61000,
2005-03-31,26611.00,79.90826,47.24315,,1.290906,107.6600,42.82000,
2005-04-01,26774.00,79.54924,47.33890,,,,42.62000,
2005-04-03,,,,,1.285000,108.2800,,
2005-04-04,26407.00,79.68473,47.31620,,1.285793,108.2700,42.40000,
2005-04-05,26038.00,80.06409,47.32192,,1.286703,108.6800,42.45000,
2005-04-06,25695.00,80.34182,47.46350,,1.285000,108.5900,42.63000,
2005-04-07,26308.00,80.77538,47.28223,,1.293494,108.1600,42.57000,
2005-04-08,25885.00,79.93540,47.33323,,,,42.69000,
2005-04-10,,,,,1.297101,107.7300,,
2005-04-11,25900.00,79.99638,47.47483,,1.291506,107.8000,42.78000,
2005-04-12,26206.00,80.40960,47.72408,,1.291206,107.3200,42.84000,
2005-04-13,26066.00,79.46120,47.74672,,1.279492,108.3000,42.90000,
2005-04-14,24984.00,78.42471,47.87130,,1.287001,107.7100,42.31000,
2005-04-15,24656.00,77.32732,48.18280,,,,42.40000,
2005-04-17,,,,,1.301795,107.4300,,
2005-04-18,24877.00,77.56441,48.08087,,1.306506,106.8600,42.69000,
2005-04-19,25566.00,78.18087,48.35838,,1.308695,106.8500,43.28000,
2005-04-20,25062.00,77.09021,48.33010,,1.304700,106.7700,43.40000,
2005-04-21,,78.58731,47.98457,,1.306199,105.9500,43.19000,
2005-04-22,24767.00,78.28924,48.18848,,,,43.39000,
2005-04-24,,,,,1.299393,105.7100,,
2005-04-25,25232.00,78.80410,48.18848,,1.298499,106.1200,43.44000,
2005-04-26,25305.00,78.03861,48.16582,,1.292107,105.9300,43.64000,
2005-04-27,25242.00,78.34347,48.31307,,1.290506,106.0400,43.20000,
2005-04-28,24440.00,77.36118,48.60761,,1.287598,104.6500,43.00000,
2005-04-29,24844.00,78.41119,48.43201,,,,43.35000,
2005-05-01,,,,,1.284604,105.1000,,
2005-05-02,24705.00,78.85151,48.48148,,1.288693,104.8700,42.88000,
2005-05-03,24716.00,78.98698,48.54395,,1.295001,104.5200,42.76000,
2005-05-04,25474.00,79.59666,48.53261,,1.295605,104.5100,42.90000,
2005-05-05,25436.00,79.56960,48.68598,,1.281197,105.0700,42.91000,
2005-05-06,25589.00,79.31891,48.33939,,,,42.52000,
2005-05-08,,,,,1.285496,105.7100,,
2005-05-09,25465.00,79.81344,48.33374,,1.288693,105.4600,42.55000,
2005-05-10,24763.00,78.98698,48.50416,,1.281394,105.7500,42.64000,
2005-05-11,24699.00,79.42056,48.56668,,1.268102,106.8200,42.69000,
2005-05-12,24117.00,78.54669,48.61214,,1.261607,107.3100,42.16000,
2005-05-13,23887.00,78.39088,48.73717,,,,41.95000,
2005-05-15,,,,,1.263999,106.8500,,
2005-05-16,24379.00,79.12249,48.74280,,1.260303,107.4300,41.88000,
2005-05-17,24413.00,79.65086,48.80527,,1.268102,107.0100,41.86000,
2005-05-18,24898.00,80.47054,48.96441,,1.263504,107.6000,42.05000,
2005-05-19,24829.00,80.80924,48.81667,,1.255698,108.1500,41.98000,
2005-05-20,24522.00,80.69408,48.81100,,,,41.65000,
2005-05-22,,,,,1.257103,107.7600,,
2005-05-23,24215.00,81.14119,49.03258,,1.256802,107.5900,41.62000,
2005-05-24,24545.00,80.95152,49.16327,,1.259906,107.6800,41.73000,
2005-05-25,24478.00,80.89053,48.98712,,1.251392,108.0300,41.87000,
2005-05-26,,81.32408,49.01553,,1.258194,107.9800,41.69000,
2005-05-27,25255.00,81.45956,49.06665,,,,41.88000,
2005-05-29,,,,,1.248299,107.9600,,
2005-05-30,25424.00,,,,1.230800,108.4000,,
2005-05-31,25207.00,80.93796,49.32233,,1.219602,108.6600,41.65000,
2005-06-01,25949.00,81.62895,49.62670,,1.226693,108.2100,41.53000,
2005-06-02,26640.00,81.80505,49.60954,,1.223002,107.6400,42.10000,
2005-06-03,26366.00,81.39181,49.32461,,,,42.17000,
2005-06-05,,,,,1.226001,106.8700,,
2005-06-06,25556.00,81.31731,49.45572,,1.227898,106.6300,42.48000,
2005-06-07,25026.00,81.37828,49.59814,,1.223795,107.2200,42.38000,
2005-06-08,24702.00,81.22923,49.50700,,1.222793,107.4800,42.34000,
2005-06-09,24484.00,81.61540,49.47849,,1.213695,108.6500,42.27000,
2005-06-10,24951.00,81.42570,49.16506,,,,42.62000,
2005-06-12,,,,,1.211798,109.4500,,
2005-06-13,24902.00,81.68310,49.03394,,1.202603,109.4000,42.78000,
2005-06-14,25744.00,81.87278,48.97697,,1.212195,109.1700,42.60000,
2005-06-15,25481.00,82.02858,48.95986,,1.209907,108.9600,42.74000,
2005-06-16,25751.00,82.23860,49.11377,,1.227898,108.5300,43.46000,
2005-06-17,26093.00,82.54333,49.05674,,,,43.63000,
2005-06-19,,,,,1.215200,109.3500,,
2005-06-20,26046.00,82.57053,48.98268,,1.217404,108.4100,43.66000,
2005-06-21,25722.00,82.61813,49.13656,,1.212106,108.7600,43.81000,
2005-06-22,25678.00,82.68615,49.50700,,1.202906,108.9200,43.72000,
2005-06-23,24816.00,81.52308,49.45572,,1.209804,108.9700,44.02000,
2005-06-24,24917.00,80.92457,49.57539,,,,43.90000,
2005-06-26,,,,,1.216397,109.2800,,
2005-06-27,25226.00,81.04019,49.61527,,1.207307,109.7700,43.91000,
2005-06-28,25261.00,81.72034,49.40440,,1.207802,110.4400,43.45000,
2005-06-29,25126.00,81.50269,49.38729,,1.209102,110.8600,43.63000,
2005-06-30,25051.00,81.06059,49.55829,,1.193602,111.7400,43.44000,
2005-07-01,25311.00,81.29865,49.13183,,,,42.70000,
2005-07-03,,,,,1.190902,111.5600,,
2005-07-04,25045.00,,,,1.193104,111.5500,,
2005-07-05,24675.00,81.95157,48.93177,,1.192905,112.2500,42.28000,
2005-07-06,24517.00,81.26466,49.03469,,1.194501,112.0000,42.25000,
2005-07-07,24450.00,81.58432,49.14901,,1.198107,112.2600,42.36000,
2005-07-08,24423.00,82.51610,48.97181,,,,42.26000,
2005-07-10,,,,,1.206899,111.7000,,
2005-07-11,25016.00,82.93781,48.94890,,1.223002,110.9600,42.54000,
2005-07-12,25536.00,83.15546,48.82314,,1.208007,112.0100,42.64000,
2005-07-13,25856.00,83.27107,48.77744,,1.209395,112.2800,42.35000,
2005-07-14,25920.00,83.59757,48.71455,,1.204602,112.2100,41.90000,
2005-07-15,25222.00,83.54993,48.72596,,,,42.05000,
2005-07-17,,,,,1.205604,111.8900,,
2005-07-18,25321.00,83.21669,48.64595,,1.202993,112.9000,42.01000,
2005-07-19,25271.00,83.67238,48.71455,,1.215806,112.7300,41.89000,
2005-07-20,25705.00,83.95802,48.80602,,1.216101,110.4300,42.20000,
2005-07-21,25842.00,83.46835,48.44590,,1.206098,111.3000,42.46000,
2005-07-22,25391.00,84.02606,48.67453,,,,42.45000,
2005-07-24,,,,,1.206505,111.6400,,
2005-07-25,24531.00,83.78798,48.58878,,1.201706,112.5100,42.51000,
2005-07-26,24868.00,83.89005,48.62311,,1.206695,112.4500,42.25000,
2005-07-27,25338.00,84.19609,48.55449,,1.213195,112.2700,42.44000,
2005-07-28,26068.00,84.72662,48.76598,,1.212400,112.4400,42.75000,
2005-07-29,26042.00,84.16207,48.47447,,,,42.82000,
2005-07-31,,,,,1.218398,112.2200,,
2005-08-01,26298.00,84.10088,48.37758,,1.219393,111.3900,43.13000,
2005-08-02,26789.00,84.60416,48.33163,,1.233502,111.1000,43.14000,
2005-08-03,26714.00,84.82863,48.45208,,1.238497,111.2300,43.53000,
2005-08-04,26470.00,84.14850,48.41770,,1.236598,111.8000,43.68000,
2005-08-05,26518.00,83.57715,48.15961,,,,43.60000,
2005-08-07,,,,,1.235102,112.0800,,
2005-08-08,26711.00,83.42072,48.03346,,1.237808,111.7800,43.35000,
2005-08-09,27291.00,83.92404,48.17111,,1.238605,110.6500,43.34000,
2005-08-10,27117.00,83.88321,48.14819,,1.247303,109.7000,43.65000,
2005-08-11,26633.00,84.21648,48.35460,,1.244493,109.3400,44.45000,
2005-08-12,26951.00,83.69959,48.54959,,,,44.49000,
2005-08-14,,,,,1.237103,109.3300,,
2005-08-15,27375.00,84.21648,48.48650,,1.234995,109.6000,44.13000,
2005-08-16,27080.00,83.12148,48.71591,,1.227807,109.8500,44.55000,
2005-08-17,27416.00,83.11465,48.52663,,1.218398,110.4600,43.91000,
2005-08-18,26900.00,83.10787,48.78471,,1.215495,110.4400,43.83000,
2005-08-19,26644.00,83.29826,48.75603,,,,43.60000,
2005-08-21,,,,,1.223406,109.6900,,
2005-08-22,27261.00,83.29826,48.79618,,1.223496,109.8600,43.70000,
2005-08-23,26769.00,83.14186,48.88792,,1.227401,110.2300,43.76000,
2005-08-24,26712.00,82.40048,48.91088,,1.230194,110.0700,43.59000,
2005-08-25,27402.00,82.69975,48.93953,,1.229407,110.1600,43.73000,
2005-08-26,27095.00,82.13521,48.85927,,,,43.61000,
2005-08-28,,,,,1.223496,110.6700,,
2005-08-29,27385.00,82.76777,48.89362,,1.221807,111.3500,43.57000,
2005-08-30,27604.00,82.33248,49.12305,,1.234096,110.6500,43.01000,
2005-08-31,28045.00,83.37312,49.44419,,1.249001,109.8900,43.40000,
2005-09-01,27962.00,83.31188,49.49250,,1.253306,109.8000,44.22000,
2005-09-02,28319.00,83.16224,49.50404,,,,44.25000,
2005-09-04,,,,,1.252693,109.3200,,
2005-09-05,28522.00,,,,1.245795,109.6100,,
2005-09-06,28855.00,84.13486,49.34870,,1.241604,110.0300,44.27000,
2005-09-07,,84.27769,49.18763,,1.239403,110.5100,44.33000,
2005-09-08,28828.00,83.99886,49.18763,,1.241095,109.6200,44.60000,
2005-09-09,29308.00,84.74699,49.22786,,,,44.84000,
2005-09-11,,,,,1.229105,110.2500,,
2005-09-12,29086.00,84.57699,49.07256,,1.228003,110.7100,44.89000,
2005-09-13,28873.00,84.10767,49.22211,,1.227898,110.4700,44.56000,
2005-09-14,29050.00,83.80161,49.11859,,1.223601,110.6000,44.96000,
2005-09-15,29366.00,83.76080,48.96900,,1.223900,111.3200,45.42000,
2005-09-16,29816.00,84.35642,48.77916,,,,45.82000,
2005-09-18,,,,,1.213902,111.4700,,
2005-09-19,30076.00,84.07636,48.87696,,1.211901,111.9600,46.25000,
2005-09-20,30059.00,83.36597,48.83670,,,,46.23000,
2005-09-21,30837.00,82.58732,49.06105,,1.215407,111.6300,47.06000,
2005-09-22,30678.00,82.88100,49.09556,,1.204094,112.4800,46.36000,
2005-09-23,31294.00,82.94932,48.82519,,,,46.28000,
2005-09-25,,,,,1.207307,112.3200,,
2005-09-26,31141.00,83.04499,48.69864,,1.201894,113.2500,46.57000,
2005-09-27,30875.00,83.02444,48.72737,,1.206200,112.9100,46.25000,
2005-09-28,31317.00,83.10642,48.82519,,1.202096,113.2000,46.80000,
2005-09-29,31209.00,83.78266,48.71590,,1.202805,113.4600,47.10000,
2005-09-30,31584.00,84.04222,48.57778,,,,46.70000,
2005-10-02,,,,,1.191299,114.2500,,
2005-10-03,31856.00,83.74163,48.39138,,1.191895,114.3500,46.42000,
2005-10-04,31284.00,82.79903,48.41438,,1.201201,114.1000,46.45000,
2005-10-05,30164.00,81.71301,48.52987,,1.217196,113.3400,46.36000,
